TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
ESNT;50,60;1,87;8,12;1,15;0,91;81,27;81,27;66,31;6,49;6,86;0,23;0,04;5,38;;-0,91;;14,12;11,17;12,43;0,79;0,21;0,17;11,66;16,97;;44,24;6,25;;5.427.521.532,00
ESPR;1,60;;-0,76;-0,45;0,72;66,89;-187,52;-252,82;-1,03;-1,77;-0,74;;1,92;1,35;-67,59;2,17;-59,75;-94,73;148,19;-1,59;2,59;0,37;;;;-3,48;-2,08;;169.050.994,00
ESQ;46,49;0,96;10,84;2,24;0,26;0,00;48,58;35,71;7,95;-1,19;-9,16;-2,58;3,87;;-0,26;;20,71;2,44;20,71;0,12;0,88;0,07;27,09;50,91;;20,82;4,31;;383.302.825,00
ESSA;16,31;3,68;8,31;0,78;0,09;0,00;34,65;25,40;5,62;7,01;0,92;0,12;2,11;;-0,09;;9,33;1,03;4,34;0,11;0,89;0,04;1,40;22,29;;21,04;1,96;;169.643.572,00
ESSC;10,29;;-14,25;-7,61;2,19;;;;-14,25;-15,52;-1,26;;;-12,92;-2,20;0,02;-53,41;-15,38;164,18;-0,29;0,29;0,00;;;;-1,35;-0,72;;73.760.778,00
ESSCR;0,60;;-0,83;-0,44;0,13;;;;-0,83;-15,52;-1,26;;;-0,75;-0,13;0,02;-53,41;-15,38;164,18;-0,29;0,29;0,00;;;;-1,35;-0,72;;73.760.778,00
ESSCU;7,98;;-11,05;-5,90;1,70;;;;-11,05;-15,52;-1,26;;;-10,02;-1,71;0,02;-53,41;-15,38;164,18;-0,29;0,29;0,00;;;;-1,35;-0,72;;73.760.778,00
ESSCW;0,13;;-0,18;-0,10;0,03;;;;-0,18;-15,52;-1,26;;;-0,16;-0,03;0,02;-53,41;-15,38;164,18;-0,29;0,29;0,00;;;;-1,35;-0,72;;73.760.778,00
ESTA;54,73;;-23,22;25,75;4,95;64,66;-24,97;-34,35;-44,70;-34,03;-2,08;1,67;7,98;8,53;-18,52;4,83;-110,91;-21,33;-20,01;0,19;0,81;0,62;36,06;;;2,13;-2,36;;1.413.023.874,00
ESTC;58,48;;-24,26;14,36;3,29;72,25;-17,93;-22,09;-55,99;-28,06;1,83;-0,88;5,36;10,27;-12,21;1,78;-59,20;-13,55;-21,83;0,23;0,77;0,61;46,22;;;4,10;-2,42;;5.729.506.647,00
ESTE;19,34;;4,51;1,18;0,50;81,55;48,79;25,40;1,58;3,49;1,14;0,57;1,15;-12,14;-0,53;0,55;26,16;11,16;26,42;0,43;0,40;0,44;73,42;;;16,52;4,32;;2.073.456.450,00
ESXB;11,30;;10,54;1,38;0,14;0,00;44,07;34,11;7,33;-3,99;-12,15;-2,05;3,60;;-0,14;;13,06;1,36;9,65;0,10;0,90;0,04;;;;8,21;1,07;;253.849.980,00
ET;13,36;8,91;11,18;;0,40;21,64;10,12;4,64;3,38;10,97;5,85;;0,52;-17,35;-0,44;0,81;;3,57;16,34;0,00;0,68;0,77;17,27;39,05;;0,00;1,19;;41.898.950.643,00
ETAC;10,06;;28,50;-18,49;0,82;;;;28,24;28,20;-0,03;;;1.005,55;-0,82;1,55;-64,87;2,87;-66,59;-0,04;0,50;0,00;;;;-0,54;0,35;;492.718.680,00
ETACU;10,08;;28,56;-18,53;0,82;;;;28,29;28,20;-0,03;;;1.007,55;-0,82;1,55;-64,87;2,87;-66,59;-0,04;0,50;0,00;;;;-0,54;0,35;;492.718.680,00
ETACW;0,00;;;;;;;;;28,20;-0,03;;;;;1,55;-64,87;2,87;-66,59;-0,04;0,50;0,00;;;;-0,54;0,35;;492.718.680,00
ETB;13,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETG;16,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETH;26,30;;22,39;1,87;0,97;56,21;6,81;4,98;11,67;13,68;-2,67;-0,31;1,11;10,23;-1,68;1,29;8,35;4,33;8,79;0,52;0,48;0,87;-4,81;-24,85;;14,07;1,17;;666.647.140,00
ETJ;7,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETM;5,03;;-3,01;1,13;0,22;14,43;-22,53;-22,83;-3,88;-9,99;-6,94;2,57;0,69;4,53;-0,25;1,83;-37,57;-7,37;-13,83;0,20;0,80;0,32;20,68;;;4,44;-1,67;;729.610.554,00
ETN;226,27;1,49;33,44;5,05;2,47;34,52;15,44;12,30;20,86;28,97;2,34;0,44;4,11;25,34;-3,42;1,53;15,10;7,37;10,60;0,49;0,51;0,60;0,34;-3,78;;44,99;6,79;;90.648.810.000,00
ETNB;17,00;;-10,82;2,90;2,61;;;;-10,98;-7,25;3,96;-1,03;;2,76;-2.015,59;18,96;-26,84;-24,09;-24,56;0,90;0,10;0,00;;;;5,86;-1,57;;1.283.930.109,00
ETO;22,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETON;4,73;;-18,86;10,66;5,01;66,48;-26,53;-26,05;-26,38;-17,24;1,28;-0,73;4,91;10,31;-24,91;2,55;-56,50;-26,54;-36,57;0,47;0,53;1,02;;;;0,44;-0,25;;119.801.378,00
ETR;95,14;5,60;14,74;1,51;0,34;39,30;20,01;10,28;4,15;17,36;9,79;1,95;1,52;-16,98;-0,37;0,80;10,24;2,29;5,79;0,22;0,77;0,22;4,44;20,87;;63,22;6,48;;20.185.551.576,00
ETRN;9,67;6,17;-14,04;4,43;0,39;100,00;11,85;-21,73;8,34;67,29;41,55;7,14;3,05;-91,36;-0,41;0,90;-31,52;-2,80;2,02;0,09;0,85;0,13;8,68;;;2,20;-0,69;;4.215.629.530,00
ETSY;72,00;;-12,41;-19,17;3,46;70,64;-26,96;-26,84;-14,19;-14,48;-2,13;;3,33;9,77;-7,70;2,81;-154,48;-27,92;-34,37;-0,18;1,18;1,04;42,21;;;-3,77;-5,83;;8.898.818.292,00
ETTX;2,19;;-2,03;6,30;2,38;;;;-2,03;-1,38;0,65;-2,02;;6,66;-24,89;1,65;-310,58;-117,26;-310,52;0,38;0,62;0,00;;;;0,35;-1,08;;104.795.442,00
ETV;12,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETW;7,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETX;17,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETY;11,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EUCRU;10,02;;;;;;;;;-0,01;-0,01;;;;;2,03;-65,09;19,38;-65,09;-0,30;0,32;0,00;;;;;;;0,00
EURN;17,84;4,36;27,69;1,87;0,94;62,03;22,07;14,37;7,19;24,89;6,86;0,71;3,98;10,39;-1,15;1,92;6,77;3,38;5,76;0,50;0,50;0,24;11,73;171,30;;9,57;0,65;;3.620.298.297,00
EV;73,07;;0,09;6,54;2,00;100,00;16,31;18,38;;0,12;0,01;0,68;0,02;;-2,00;;7.064,17;2.153,99;2.309,38;0,30;0,65;117,20;1,99;6,16;;11,17;788,89;;8.344.346.438,84
EVA;9,63;27,85;-2,70;1,88;0,28;12,70;-11,06;-23,63;197,16;-16,97;-11,20;3,64;0,64;-6,66;-0,34;0,79;-69,54;-10,51;-7,14;0,15;0,85;0,44;15,04;;;5,19;-3,61;;725.550.150,00
EVBG;23,72;;-27,28;3,29;0,87;69,84;-6,73;-7,96;18,63;-41,62;-9,33;0,95;2,17;11,20;-1,31;1,31;-12,04;-3,20;-3,96;0,27;0,73;0,40;32,85;;;7,25;-0,87;;971.735.088,00
EVC;3,76;3,99;42,33;1,41;0,38;19,91;2,99;0,74;5,72;13,23;2,68;0,36;0,32;2,65;-0,67;1,50;3,34;0,90;5,51;0,27;0,67;1,21;12,27;-36,51;;2,66;0,09;;330.867.592,00
EVER;5,76;;-6,31;1,83;1,33;93,69;-8,22;-8,32;-7,90;-5,36;1,02;-0,29;0,52;5,84;-2,61;1,88;-29,06;-21,14;-29,06;0,73;0,27;2,54;26,20;;;3,16;-0,92;;193.524.540,00
EVF;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVFM;0,19;;-0,02;-0,01;0,03;74,31;-256,16;-256,40;-0,02;-1,06;-1,04;;0,04;-0,01;-0,09;0,21;-83,62;-181,16;836,39;-2,17;3,17;0,71;;;;-13,89;-11,62;;812.040,00
EVG;9,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVGBC;99,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVGN;0,70;;-1,11;0,79;0,63;21,56;-3.294,76;-3.172,80;;-0,01;1,06;-0,78;35,30;1,11;-1,88;6,80;-70,66;-56,61;-73,47;0,80;0,20;0,02;-13,11;;;0,90;-0,64;;35.686.091,00
EVH;25,15;;-44,62;2,59;1,07;24,72;-8,49;-3,89;-131,95;-23,66;-3,20;0,41;1,74;79,17;-1,37;1,07;-5,81;-2,40;-14,60;0,41;0,52;0,62;25,46;;;9,65;-0,56;;2.834.509.835,00
EVK;0,29;;-1,55;0,04;0,01;26,67;-0,12;-0,81;0,62;15,42;25,57;-0,09;0,01;0,10;-0,05;1,24;-2,34;-0,92;-0,45;0,39;0,61;1,14;-3,36;;;8,00;-0,19;;4.250.211,00
EVLO;6,75;;-1,15;-4,62;3,02;;;;-1,24;-1,37;-0,16;;;-4,66;-10,65;0,53;-401,66;-262,11;-642,32;-0,65;1,65;0,00;;;;-1,45;-5,84;;126.571.872,00
EVN;9,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVOK;1,12;;-0,45;1,76;0,37;86,28;-268,76;-285,97;-0,48;-0,07;0,41;-1,51;1,29;0,45;-41,15;5,93;-390,08;-82,61;-109,37;0,21;0,79;0,29;;;;0,64;-2,48;;3.744.272,00
EVOL;0,56;;0,42;0,21;0,20;68,15;35,89;-69,12;-0,86;3,10;3,92;-1,00;;0,21;-5,95;21,64;48,94;46,76;-27,23;0,96;0,04;-0,68;;38,40;;2,70;1,32;;5.974.640,00
EVOP;33,99;;11.593,99;-1,76;0,66;83,54;13,66;0,03;10,32;26,04;3,85;;3,03;14,40;-1,24;1,11;-0,02;0,01;-12,92;-0,38;0,70;0,22;1,47;;;-19,33;0,00;;1.646.346.438,00
EVR;136,96;2,16;15,15;3,70;1,71;100,00;21,29;13,85;9,49;9,58;-0,28;-0,10;2,10;;-1,71;;24,43;11,26;22,23;0,46;0,54;0,81;10,14;30,59;;37,10;9,06;;5.203.082.264,00
EVRG;56,78;4,31;17,25;1,37;0,43;46,74;21,73;12,97;5,51;20,17;9,87;1,31;2,24;-6,17;-0,46;0,46;7,94;2,50;5,58;0,31;0,68;0,19;17,91;18,37;;41,51;3,30;;13.065.461.136,00
EVRI;14,08;;11,12;5,14;0,73;78,77;17,26;13,67;4,32;14,20;5,40;3,15;1,52;20,64;-1,05;1,13;46,21;6,54;9,21;0,14;0,86;0,48;-4,30;;;2,75;1,27;;1.244.221.020,00
EVT;22,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTC;39,38;0,51;11,33;4,76;2,17;51,06;43,13;35,42;7,00;9,99;0,69;0,35;4,01;13,06;-3,27;1,98;42,04;19,18;26,65;0,46;0,54;0,54;8,72;34,17;;8,27;3,48;;2.545.799.334,00
EW;75,59;;33,19;7,23;5,12;79,07;28,69;24,56;26,13;27,85;-0,56;-0,14;8,15;18,52;-8,61;3,15;21,79;15,43;20,18;0,71;0,29;0,63;9,40;21,13;;10,49;2,29;;46.116.530.518,00
EWBC;55,12;3,33;6,18;1,21;0,11;0,00;48,04;37,14;4,16;-2,24;-7,02;-1,78;2,30;;-0,11;;19,60;1,85;12,34;0,09;0,91;0,05;10,60;17,41;;45,67;8,95;;7.828.293.121,00
EXAS;80,02;;-33,71;4,76;2,29;73,53;-18,25;-18,76;-68,42;-38,43;-3,78;0,52;6,32;21,22;-2,81;2,41;-14,12;-6,79;-7,80;0,48;0,52;0,36;50,94;;;16,92;-2,39;;14.550.783.262,00
EXC;40,18;3,52;18,92;1,60;0,41;41,83;20,12;10,66;5,42;20,47;10,45;1,67;2,02;-101,82;-0,44;0,95;8,45;2,16;5,48;0,26;0,74;0,20;-10,68;-10,49;;25,20;2,13;;40.117.285.952,00
EXD;9,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXEL;22,07;;42,74;2,78;2,23;96,31;12,21;9,58;30,03;27,49;-6,05;-0,50;4,10;5,61;-4,52;4,68;6,50;5,23;6,50;0,80;0,20;0,55;28,91;3,40;;7,94;0,52;;7.020.296.640,00
EXFO;6,25;;-57,93;1,93;1,18;56,63;-0,31;-2,18;;-394,59;12,60;-0,06;1,26;8,21;-2,18;1,45;-3,33;-2,03;-3,65;0,61;0,39;0,93;3,64;;;3,24;-0,11;;359.145.000,00
EXG;7,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXK;2,97;;-109,52;2,02;1,66;46,85;10,68;-3,04;;24,74;-6,39;-0,41;3,33;3,81;-3,63;5,08;-1,84;-1,52;-0,57;0,82;0,18;0,50;6,91;-8,53;;1,48;-0,03;;570.685.794,00
EXLS;28,75;;28,00;5,75;3,52;36,92;15,07;11,11;15,61;20,50;-0,15;-0,04;3,11;13,55;-6,40;2,37;20,54;12,57;17,41;0,61;0,39;1,13;13,12;23,94;;5,03;1,03;;4.797.651.900,00
EXP;181,27;0,55;13,56;5,23;2,22;30,36;29,61;21,82;8,21;11,69;1,70;0,89;2,96;16,76;-2,82;2,68;38,55;16,37;21,65;0,42;0,58;0,75;9,15;12,46;;34,95;13,47;;6.475.552.320,00
EXPC;8,70;;2.027,54;47,85;0,86;;;;;-353,72;1,26;-0,17;;473,76;-0,86;2,29;2,36;0,04;-17,76;0,02;0,98;0,00;;;;0,18;0,00;;239.250.000,00
EXPCU;9,50;;2.213,98;52,25;0,94;;;;;-353,72;1,26;-0,17;;517,33;-0,94;2,29;2,36;0,04;-17,76;0,02;0,98;0,00;;;;0,18;0,00;;239.250.000,00
EXPCW;1,69;;393,86;9,30;0,17;;;;;-353,72;1,26;-0,17;;92,03;-0,17;2,29;2,36;0,04;-17,76;0,02;0,98;0,00;;;;0,18;0,00;;239.250.000,00
EXPD;114,74;1,18;16,12;6,66;3,73;30,69;11,46;8,36;11,28;10,58;-1,17;-0,66;1,35;8,95;-15,74;2,21;41,33;23,14;42,12;0,56;0,44;2,77;19,79;22,64;;17,28;7,14;;17.027.404.636,00
EXPE;107,62;;17,21;8,79;0,60;86,23;12,41;7,33;5,71;8,50;-1,67;-1,44;1,26;-5,91;-1,20;0,83;51,11;3,50;14,28;0,07;0,93;0,48;3,01;-1,42;;12,27;6,27;;15.469.040.340,00
EXPI;19,47;0,95;371,23;11,66;6,21;8,12;0,02;0,19;254,50;2.867,94;-219,64;-0,83;0,70;22,73;-23,72;1,59;3,14;1,67;-2,39;0,53;0,47;8,82;96,71;;;1,67;0,05;;2.998.041.664,00
EXPO;89,67;1,11;44,83;12,78;7,55;90,85;25,38;19,03;31,80;32,53;-1,09;-0,41;8,53;20,74;-17,58;2,77;28,52;16,85;28,52;0,59;0,41;0,89;8,10;19,89;;7,02;2,00;;4.565.214.242,00
EXPR;0,51;;0,16;0,16;0,03;25,65;15,71;12,93;0,11;0,65;0,52;0,62;0,02;-1,18;-0,04;0,94;98,58;17,16;62,80;0,17;0,83;1,33;-2,89;73,16;;3,16;3,11;;38.042.430,00
EXTN;4,58;;-1,80;1,04;0,12;40,33;-1,16;-11,16;0,97;-85,89;-68,65;4,14;0,20;1,59;-0,18;1,29;-57,81;-6,56;-4,81;0,11;0,89;0,59;-6,99;;;4,41;-2,55;;152.575.830,00
EXTR;25,06;;55,24;31,08;3,00;56,61;6,79;4,73;26,98;38,89;0,37;0,30;2,61;-129,46;-5,66;0,95;56,26;5,43;21,57;0,10;0,90;1,15;12,87;;;0,81;0,45;;3.207.152.500,00
EYE;18,58;;39,50;1,62;0,64;54,11;2,61;1,86;;36,51;8,36;0,48;0,73;11,23;-0,80;1,38;4,09;1,61;2,59;0,39;0,61;0,87;7,84;-0,48;;11,53;0,47;;1.455.298.236,00
EYEG;1,95;;-2,60;2,35;1,36;100,00;-78.783,33;-78.941,67;-2,61;-2,22;0,39;-0,35;2.050,64;8,26;-1,80;3,07;-90,62;-52,34;-90,55;0,58;0,42;0,00;;;;0,83;-0,75;;24.607.635,00
EYEN;1,86;;-2,72;4,54;2,45;;;;-3,02;-2,54;0,37;-0,57;;3,59;-16,38;5,09;-167,00;-90,11;-98,09;0,54;0,46;0,00;;;;0,41;-0,69;;71.838.184,00
EYES;4,14;;-5,99;0,86;0,83;;;;-6,04;0,22;6,21;-0,89;;0,99;-6,58;22,15;-14,39;-13,82;-14,39;0,96;0,04;0,00;;;;4,80;-0,69;;54.384.696,00
EYESW;0,21;;-0,30;0,04;0,04;;;;-0,31;0,22;6,21;-0,89;;0,05;-0,33;22,15;-14,39;-13,82;-14,39;0,96;0,04;0,00;;;;4,80;-0,69;;54.384.696,00
EYPT;11,70;;-3,90;7,22;2,35;80,59;-276,61;-283,81;-4,02;-2,62;1,38;-2,49;11,07;4,21;-48,40;2,42;-185,04;-60,32;-180,34;0,33;0,67;0,21;40,59;;;1,64;-3,03;;413.161.040,00
EZPW;8,68;;13,48;0,65;0,33;58,11;6,62;3,51;3,11;5,42;-1,73;-0,16;0,47;0,85;-0,64;4,74;4,81;2,44;4,63;0,51;0,49;0,69;3,45;9,81;;13,42;0,65;;479.124.660,00
F;11,87;5,04;11,52;1,09;0,18;10,18;3,38;2,44;3,88;25,80;17,50;2,30;0,28;2,30;-0,33;1,20;9,47;1,55;2,81;0,16;0,84;0,64;0,16;;;10,91;1,03;;47.626.484.640,00
FAF;60,26;3,44;25,94;1,31;0,40;93,81;6,21;3,64;10,56;28,51;13,31;1,14;0,94;;-0,40;;5,04;1,53;2,86;0,30;0,70;0,42;5,67;-9,07;;46,30;2,33;;6.235.696.336,00
FAII;10,28;;-362,49;88,67;1,28;;;;;-357,49;1,19;-0,29;;1.343,41;-1,29;1,20;-24,46;-0,35;-24,72;0,01;0,99;0,00;;;;0,12;-0,03;;443.325.000,00
FAM;6,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FAMI;0,33;;10,37;0,05;0,05;15,08;11,61;6,67;5,87;-40,80;-46,76;-0,38;0,69;0,05;-0,76;37,46;0,47;0,46;0,64;0,97;0,03;0,07;30,05;-7,43;;6,73;0,03;;7.889.310,00
FANG;149,82;4,57;7,78;1,73;0,98;87,85;56,91;41,62;4,30;7,10;1,40;0,43;3,24;-22,34;-1,01;0,43;22,24;12,54;17,14;0,56;0,44;0,30;51,58;55,53;;86,98;19,34;;26.922.898.304,00
FANH;6,05;;52,72;1,44;0,84;45,21;15,41;1,47;4,83;2,55;-2,48;-0,71;0,77;1,87;-3,09;2,57;2,73;1,58;24,94;0,58;0,42;1,08;-8,62;-26,87;;4,22;0,11;;350.711.592,00
FARM;2,17;;-1,21;0,59;0,13;24,05;-4,35;-7,22;71,83;-6,69;-4,68;1,38;0,09;0,74;-0,25;1,66;-49,00;-11,13;-11,91;0,23;0,77;1,54;-2,83;;;3,67;-1,80;;43.813.640,00
FARO;16,35;;-5,37;1,15;0,62;46,18;-14,69;-15,98;-8,24;-5,55;0,30;-0,06;0,86;2,09;-1,27;2,38;-21,34;-11,53;-16,84;0,54;0,46;0,72;-0,85;;;14,32;-3,06;;311.150.790,00
FAST;57,13;2,37;29,16;9,69;7,16;45,61;20,74;15,51;19,50;21,88;0,07;0,03;4,52;13,65;-22,75;4,26;33,23;24,54;30,54;0,74;0,26;1,58;9,72;13,44;;5,92;1,97;;32.760.234.220,00
FAT;7,15;7,79;-0,90;-0,59;0,10;43,84;-2,50;-31,82;3,58;-106,97;-95,52;;0,29;-0,82;-0,11;0,41;-65,68;-10,98;-3,38;-0,17;1,17;0,35;184,81;;;-12,17;-7,99;;120.040.645,00
FATBP;16,33;12,63;-2,04;-1,34;0,22;43,84;-2,50;-31,82;8,13;-106,97;-95,52;;0,65;-1,85;-0,25;0,41;-65,68;-10,98;-3,38;-0,17;1,17;0,35;184,81;;;-12,17;-7,99;;120.040.645,00
FATBW;4,10;;-0,51;-0,34;0,06;43,84;-2,50;-31,82;2,04;-106,97;-95,52;;0,16;-0,47;-0,06;0,41;-65,68;-10,98;-3,38;-0,17;1,17;0,35;184,81;;;-12,17;-7,99;;120.040.645,00
FATE;2,67;;-1,24;0,60;0,45;100,00;-177,41;-177,41;-1,36;0,55;1,79;-0,86;2,20;0,75;-1,36;8,78;-48,33;-36,18;-48,33;0,75;0,25;0,20;87,95;;;4,44;-2,15;;262.175.984,00
FBC;37,56;6,66;7,39;0,77;0,08;0,00;27,23;18,78;5,10;7,43;2,33;0,35;1,39;;-0,08;;10,36;1,07;4,50;0,10;0,90;0,06;15,45;25,53;;49,05;5,08;;2.003.333.964,00
FBHS;61,91;0,45;10,53;2,62;0,94;35,76;13,46;9,35;6,21;10,13;2,81;1,00;0,99;8,26;-1,47;1,47;24,83;8,94;13,39;0,36;0,64;0,96;8,96;13,33;;23,67;5,88;;7.925.730.582,00
FBIO;0,38;;-0,55;1,34;0,19;54,83;-316,81;-143,75;-0,26;0,00;0,25;-1,34;0,79;0,69;-0,82;1,56;-244,34;-35,04;-145,93;0,14;0,86;0,24;34,44;;;0,28;-0,70;;50.459.174,00
FBIOP;11,22;20,42;-16,51;40,33;5,78;54,83;-316,81;-143,75;-7,96;0,00;0,25;-1,34;23,73;20,91;-24,92;1,56;-244,34;-35,04;-145,93;0,14;0,86;0,24;34,44;;;0,28;-0,70;;50.459.174,00
FBIZ;31,98;2,72;7,18;0,99;0,08;0,00;31,77;19,67;4,05;5,11;0,67;0,15;1,41;;-0,08;;13,73;1,15;7,03;0,08;0,92;0,06;10,27;27,97;;32,79;4,50;;268.673.805,00
FBK;30,92;1,87;10,23;1,04;0,11;0,00;28,30;20,44;6,81;-4,00;-11,38;-1,61;2,09;;-0,11;;10,21;1,10;8,87;0,11;0,89;0,05;13,88;18,91;;29,64;3,03;;1.448.884.656,00
FBM;19,23;;;;;30,42;4,18;2,22;;4,99;4,99;0,96;;;;2,03;10,22;3,38;8,39;0,33;0,67;1,52;;;;;;;0,00
FBMS;28,70;2,99;14,33;1,00;0,11;0,00;31,93;22,56;8,77;-12,67;-22,79;-2,24;3,23;;-0,11;;6,96;0,78;6,30;0,11;0,89;0,03;24,16;42,75;;28,83;2,01;;893.382.334,00
FBNC;30,12;2,92;10,24;0,95;0,10;0,00;35,36;25,25;6,55;-8,25;-15,57;-2,03;2,59;;-0,10;;9,32;1,01;7,71;0,11;0,89;0,04;12,53;26,16;;31,59;2,94;;1.239.069.312,00
FBP;13,88;3,88;4,73;0,44;0,05;0,00;35,36;25,25;3,02;-8,25;-15,57;-2,03;1,19;;-0,05;;9,32;1,01;7,71;0,11;0,89;0,04;12,53;26,16;;31,59;2,94;;1.239.069.312,00
FBRX;0,83;;-1,67;0,91;0,82;;;;-1,67;0,32;1,99;-1,09;;0,93;-68,91;9,65;-54,83;-49,21;-54,83;0,90;0,10;0,00;;;;0,91;-0,50;;30.113.894,00
FBSS;21,28;;13,74;1,11;0,09;26,84;15,83;16,90;;-4,92;-19,58;-1,49;2,32;-2,79;-0,62;0,96;8,11;0,68;4,98;0,08;0,92;0,04;4,24;7,25;;19,10;1,55;;80.751.748,00
FC;44,36;;35,49;7,88;2,70;75,79;8,98;5,88;15,35;22,37;-0,87;-0,29;2,09;-50,30;-5,82;0,91;22,21;7,60;19,72;0,34;0,66;1,29;7,25;;;5,64;1,25;;587.327.264,00
FCAC;9,00;;48,17;77,63;1,12;;;;48,17;48,13;-0,04;-0,07;;980,11;-1,12;2,75;161,14;2,33;161,14;0,01;0,13;0,00;;;;0,12;0,19;;388.125.000,00
FCACU;9,55;;51,12;82,37;1,19;;;;51,12;48,13;-0,04;-0,07;;1.040,01;-1,19;2,75;161,14;2,33;161,14;0,01;0,13;0,00;;;;0,12;0,19;;388.125.000,00
FCACW;1,65;;8,83;14,23;0,21;;;;8,83;48,13;-0,04;-0,07;;179,69;-0,21;2,75;161,14;2,33;161,14;0,01;0,13;0,00;;;;0,12;0,19;;388.125.000,00
FCAP;31,45;3,37;7,99;1,12;0,09;0,00;35,56;29,51;5,50;-25,99;-32,62;-5,51;2,36;;-0,09;;14,03;1,16;14,04;0,08;0,92;0,04;4,80;9,86;;28,07;3,94;;105.379.515,00
FCBC;31,00;3,74;12,27;1,17;0,17;0,00;37,94;29,29;;1,91;-7,56;-0,93;3,59;;-0,17;;9,53;1,40;9,53;0,15;0,85;0,05;4,79;16,78;;26,54;2,53;;583.207.456,00
FCBP;29,10;;10,08;1,20;0,14;0,00;48,25;32,81;8,37;1,50;-5,35;-0,94;3,31;;-0,14;;11,89;1,37;9,36;0,11;0,89;0,04;;;;24,30;2,89;;344.232.630,00
FCCO;17,10;3,24;8,82;1,04;0,07;0,00;31,98;21,91;5,55;-16,74;-22,79;-3,93;1,93;;-0,07;;11,80;0,84;6,07;0,07;0,93;0,04;8,44;20,24;;16,27;1,92;;128.714.910,00
FCCY;27,79;;13,29;1,43;0,15;0,00;35,67;25,90;8,83;-10,64;-20,29;-3,02;3,44;;-0,15;;10,79;1,13;10,97;0,10;0,90;0,04;12,79;15,86;;19,37;2,09;;286.840.043,00
FCEL;1,36;;-4,47;0,87;0,65;-12,82;-75,01;-79,13;-5,80;-2,73;1,98;-0,37;3,53;1,43;-1,37;7,22;-19,55;-14,54;-16,35;0,74;0,19;0,18;6,40;;;1,57;-0,31;;557.262.022,00
FCF;13,07;3,74;9,40;1,09;0,12;0,00;37,60;27,15;6,50;1,30;-5,49;-0,88;2,55;;-0,12;;11,58;1,26;9,09;0,11;0,89;0,05;5,31;18,37;;12,03;1,39;;1.341.521.220,00
FCFS;89,35;1,50;17,40;2,13;1,02;46,80;12,98;7,90;4,58;14,03;3,43;0,69;1,37;4,85;-1,43;3,66;12,23;5,86;9,43;0,48;0,52;0,74;8,92;11,99;;42,05;5,14;;4.034.901.655,00
FCN;187,70;;27,25;3,56;1,97;31,88;9,78;7,29;17,61;20,72;0,43;0,08;1,99;7,65;-3,62;2,30;13,07;7,23;11,50;0,55;0,45;0,99;10,87;16,88;;52,75;6,90;;6.395.825.730,00
FCNCA;1.371,30;0,20;1,87;1,02;0,10;0,00;65,69;59,91;1,66;-3,46;-5,17;-3,07;1,12;;-0,10;;54,21;5,12;56,15;0,09;0,91;0,09;27,83;27,67;;1.361,64;738,09;;20.075.642.400,00
FCNCP;20,20;6,66;0,03;0,01;0,00;0,00;65,69;59,91;0,02;-3,46;-5,17;-3,07;0,02;;0,00;;54,21;5,12;56,15;0,09;0,91;0,09;27,83;27,67;;1.361,64;738,09;;20.075.642.400,00
FCO;5,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FCRD;4,54;;;;;100,00;64,47;64,13;;10,49;10,49;1,07;;;;;10,10;4,69;4,78;0,46;0,54;0,07;;;;;;;0,00
FCRW;25,33;;;;;100,00;64,47;64,13;;10,49;10,49;1,07;;;;;10,10;4,69;4,78;0,46;0,54;0,07;;;;;;;0,00
FCRZ;25,27;;;;;100,00;64,47;64,13;;10,49;10,49;1,07;;;;;10,10;4,69;4,78;0,46;0,54;0,07;;;;;;;0,00
FCT;10,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
